12,0.390541029
14,0.328599325
16,0.292864456
18,0.246414731
20,0.215443469
22,0.17444827
24,0.149623566
26,0.11659144
28,0.092611873
30,0.082540419
32,0.070794578
34,0.06072022
36,0.047315126
38,0.043819424
39,0.039054103
40,0.029286446
41,0.029286446
42,0.021961736
43,0.021544347
44,0.019573418
45,0.01678804
46,0.014962357
47,0.014677993
48,0.011220185
49,0.011006942
50,0.008576959
51,0.008254042
53,0.006944911
